anoper,pro_num_prov,pc_num_cant,claper,claobr,num_obras,arecon,numpis,numviv,numapo,numdor,valobr,matpis,matpar,mattec,usoobr,financ
2022,7.0,702,01,01,1.0,113.0,1.0,1.0,6.0,3.0,38880877.0,22,01,01,01,99
2022,5.0,508,01,01,1.0,204.0,3.0,1.0,12.0,3.0,79604040.0,22,01,01,01,99
2022,4.0,401,01,01,1.0,121.0,1.0,1.0,7.0,3.0,39519044.0,22,01,03,01,99
2022,4.0,401,01,03,1.0,0.0,1.0,0.0,0.0,0.0,550112.0,08,88,88,99,99
2022,4.0,401,01,03,1.0,0.0,0.0,0.0,0.0,0.0,1387242.0,88,01,88,99,99
2022,4.0,406,01,01,1.0,171.0,1.0,1.0,8.0,3.0,50317841.0,22,01,01,01,99
2022,1.0,114,01,01,1.0,50.0,1.0,1.0,4.0,2.0,15494094.0,22,08,01,01,99
2022,1.0,114,01,03,1.0,0.0,0.0,0.0,0.0,0.0,339953.0,88,01,88,99,99
2022,6.0,605,01,01,1.0,76.0,1.0,1.0,6.0,3.0,13782947.0,22,10,01,01,99
2022,7.0,702,01,01,1.0,70.0,1.0,1.0,6.0,3.0,22282377.0,07,01,01,01,99
2022,2.0,202,01,01,1.0,137.0,2.0,1.0,7.0,3.0,45575473.0,22,01,01,01,99
2022,6.0,602,01,03,1.0,0.0,0.0,0.0,0.0,0.0,807093.0,88,01,88,99,99
2022,2.0,202,01,01,1.0,97.0,1.0,1.0,6.0,3.0,33310674.0,22,01,01,01,99
2022,1.0,101,01,01,1.0,138.0,2.0,1.0,7.0,3.0,51913028.0,22,01,01,01,99
2022,5.0,511,01,01,1.0,133.0,1.0,1.0,7.0,3.0,45904934.0,22,27,01,01,99
2022,7.0,703,01,01,1.0,41.0,1.0,1.0,4.0,2.0,11900088.0,07,08,01,01,99
2022,1.0,103,01,01,1.0,170.0,1.0,1.0,8.0,3.0,56576359.0,22,01,01,01,99
2022,1.0,103,01,03,1.0,0.0,0.0,0.0,0.0,0.0,1063395.0,88,01,88,99,99
2022,2.0,213,01,01,1.0,43.0,1.0,1.0,4.0,2.0,9306840.0,07,08,01,01,06
2022,6.0,609,01,01,1.0,54.0,1.0,1.0,4.0,2.0,13984479.0,07,08,01,01,99
2022,2.0,215,01,01,1.0,43.0,1.0,1.0,4.0,2.0,8747613.0,07,08,01,01,06
2022,6.0,605,01,01,1.0,61.0,1.0,1.0,6.0,3.0,14751709.0,07,08,01,01,99
2022,2.0,215,01,01,1.0,45.0,1.0,1.0,4.0,2.0,9374810.0,07,08,01,01,06
2022,2.0,207,01,01,1.0,144.0,1.0,1.0,7.0,3.0,47689324.0,22,01,01,01,99
2022,2.0,207,01,03,1.0,0.0,0.0,0.0,0.0,0.0,402083.0,88,01,88,99,99
2022,4.0,405,01,01,1.0,156.0,1.0,1.0,8.0,3.0,55327561.0,22,01,01,01,99
2022,1.0,114,02,01,1.0,9.0,1.0,0.0,0.0,0.0,2887834.0,22,01,01,99,99
2022,1.0,114,01,03,1.0,0.0,0.0,0.0,0.0,0.0,1839712.0,88,01,88,99,99
2022,3.0,305,03,01,1.0,0.0,0.0,0.0,0.0,0.0,4225061.0,88,88,01,01,06
2022,1.0,105,04,01,1.0,0.0,0.0,0.0,0.0,0.0,733684.0,88,88,88,99,99
2022,1.0,119,01,01,1.0,70.0,1.0,1.0,6.0,3.0,13308224.0,07,08,01,01,06
2022,7.0,704,01,01,1.0,46.0,1.0,1.0,4.0,2.0,8345515.0,07,08,01,01,06
2022,6.0,601,01,01,1.0,64.0,1.0,1.0,6.0,3.0,22236491.0,22,01,01,01,99
2022,2.0,208,01,01,1.0,63.0,1.0,1.0,6.0,3.0,10943962.0,07,08,01,01,06
2022,1.0,119,01,01,1.0,42.0,1.0,1.0,4.0,2.0,10056034.0,07,08,01,01,99
2022,4.0,410,01,01,1.0,42.0,1.0,1.0,4.0,2.0,7904188.0,07,01,01,01,06
2022,2.0,206,01,03,1.0,0.0,0.0,0.0,0.0,0.0,9863562.0,88,01,88,99,99
2022,5.0,506,01,01,1.0,42.0,1.0,1.0,4.0,2.0,7528479.0,07,08,01,01,06
2022,5.0,506,01,03,1.0,0.0,0.0,0.0,0.0,0.0,168288.0,88,01,88,01,06
2022,6.0,611,01,01,2.0,298.0,2.0,2.0,14.0,6.0,98470129.0,22,01,01,01,99
2022,6.0,605,01,01,1.0,62.0,1.0,1.0,6.0,3.0,16635573.0,22,10,01,01,99
2022,2.0,213,01,01,1.0,42.0,1.0,1.0,4.0,2.0,7983188.0,07,01,01,01,06
2022,2.0,214,01,03,1.0,0.0,0.0,0.0,0.0,0.0,1309293.0,88,01,88,99,99
2022,2.0,213,01,01,1.0,42.0,1.0,1.0,4.0,2.0,7983188.0,07,01,01,01,06
2022,2.0,205,01,01,1.0,122.0,1.0,1.0,7.0,3.0,40968991.0,22,01,01,01,99
2022,6.0,603,01,01,1.0,46.0,1.0,1.0,4.0,2.0,8264515.0,07,08,01,01,06
2022,2.0,210,01,01,1.0,257.0,2.0,1.0,12.0,3.0,89557330.0,22,01,01,01,99
2022,2.0,210,01,03,1.0,0.0,0.0,0.0,0.0,0.0,786669.0,88,01,88,99,99
2022,1.0,103,03,01,1.0,0.0,0.0,0.0,0.0,0.0,11810502.0,22,01,01,99,99
2022,5.0,505,02,03,1.0,0.0,1.0,0.0,0.0,0.0,11487078.0,07,01,03,99,99
2022,6.0,601,01,01,1.0,64.0,1.0,1.0,6.0,3.0,23334986.0,22,01,01,01,99
2022,7.0,702,01,03,1.0,0.0,0.0,0.0,0.0,0.0,807093.0,88,01,88,99,99
2022,2.0,208,01,02,1.0,172.0,1.0,0.0,0.0,0.0,32670342.0,07,27,01,99,99
2022,3.0,302,01,01,1.0,83.0,1.0,1.0,6.0,3.0,15228405.0,07,01,01,01,06
2022,1.0,119,01,01,1.0,94.0,1.0,1.0,6.0,3.0,24768595.0,22,08,01,01,99
2022,2.0,204,02,01,1.0,122.0,2.0,0.0,0.0,0.0,20896736.0,22,10,01,99,99
2022,2.0,210,01,01,1.0,48.0,1.0,1.0,4.0,2.0,16608481.0,22,01,01,01,99
2022,5.0,509,01,01,1.0,45.0,1.0,1.0,4.0,2.0,8179948.0,07,08,01,01,06
2022,1.0,119,01,01,1.0,44.0,1.0,1.0,4.0,2.0,11996223.0,22,08,01,01,99
2022,2.0,206,01,01,1.0,158.0,2.0,1.0,8.0,3.0,55880169.0,22,01,03,01,99
2022,2.0,206,01,03,1.0,0.0,0.0,0.0,0.0,0.0,1667614.0,88,01,88,99,99
2022,1.0,104,01,01,1.0,69.0,1.0,1.0,6.0,3.0,15972929.0,07,10,01,01,99
2022,2.0,202,01,01,1.0,42.0,1.0,1.0,4.0,2.0,8012862.0,07,01,01,01,06
2022,3.0,301,02,01,1.0,28.0,1.0,0.0,0.0,0.0,9630556.0,22,27,01,99,99
2022,2.0,206,01,01,1.0,80.0,1.0,1.0,6.0,3.0,29990449.0,22,01,01,01,99
2022,2.0,206,01,03,1.0,0.0,0.0,0.0,0.0,0.0,2661097.0,88,01,88,99,99
2022,1.0,119,01,01,1.0,60.0,1.0,1.0,6.0,3.0,10988605.0,07,01,01,01,06
2022,6.0,603,01,01,1.0,75.0,1.0,1.0,6.0,3.0,17552523.0,22,01,01,01,06
2022,4.0,405,02,01,1.0,51.0,1.0,0.0,0.0,0.0,15873965.0,22,27,01,99,99
2022,4.0,410,01,01,1.0,42.0,1.0,1.0,4.0,2.0,7904188.0,07,01,01,01,06
2022,6.0,608,01,01,1.0,96.0,1.0,1.0,6.0,3.0,6119770.0,22,01,01,01,06
2022,1.0,103,01,01,1.0,67.0,1.0,1.0,6.0,3.0,14258545.0,22,10,01,01,99
2022,2.0,210,02,01,1.0,11.0,1.0,0.0,0.0,0.0,2389185.0,07,27,01,99,99
2022,6.0,605,01,01,1.0,133.0,1.0,1.0,7.0,3.0,35339611.0,22,27,01,01,99
2022,3.0,307,01,01,1.0,56.0,1.0,1.0,5.0,2.0,17508842.0,07,01,01,01,99
2022,5.0,505,01,01,1.0,49.0,1.0,1.0,4.0,2.0,16161116.0,22,01,01,01,99
2022,5.0,505,01,03,1.0,0.0,0.0,0.0,0.0,0.0,9060555.0,88,01,88,99,99
2022,3.0,304,01,01,1.0,52.0,1.0,1.0,4.0,2.0,14614272.0,07,08,01,01,99
2022,1.0,117,01,01,1.0,58.0,1.0,1.0,5.0,2.0,15822558.0,22,08,01,01,99
2022,2.0,202,01,01,1.0,70.0,1.0,1.0,6.0,3.0,23426541.0,22,01,01,01,99
2022,6.0,608,01,01,1.0,42.0,1.0,1.0,4.0,2.0,7683546.0,07,08,01,01,06
2022,6.0,605,01,01,1.0,88.0,1.0,1.0,6.0,3.0,22290107.0,07,08,01,01,99
2022,1.0,109,02,02,1.0,358.0,1.0,0.0,0.0,0.0,114548520.0,22,27,01,99,99
2022,2.0,205,01,01,1.0,90.0,1.0,1.0,6.0,3.0,29873697.0,22,01,01,01,99
2022,3.0,308,02,01,1.0,52.0,1.0,0.0,0.0,0.0,11706287.0,22,27,01,99,99
2022,3.0,304,01,01,1.0,75.0,1.0,1.0,6.0,3.0,19106413.0,07,08,01,01,99
2022,6.0,607,01,01,2.0,470.0,2.0,2.0,24.0,6.0,103074080.0,07,01,01,01,99
2022,6.0,605,01,01,1.0,125.0,2.0,1.0,7.0,3.0,43773355.0,22,01,01,01,99
2022,5.0,508,01,01,1.0,52.0,1.0,1.0,4.0,2.0,13350322.0,22,27,01,01,99
2022,2.0,210,02,01,1.0,37.0,1.0,0.0,0.0,0.0,12897306.0,22,01,01,99,99
2022,4.0,405,02,01,1.0,64.0,1.0,0.0,0.0,0.0,13198317.0,22,10,01,99,99
2022,4.0,405,03,01,1.0,0.0,0.0,0.0,0.0,0.0,14006864.0,22,01,01,99,99
2022,1.0,118,01,01,1.0,37.0,1.0,1.0,3.0,1.0,13705104.0,22,01,01,01,99
2022,5.0,508,01,01,1.0,94.0,1.0,1.0,6.0,3.0,40914178.0,22,01,01,01,99
2022,2.0,207,01,01,1.0,45.0,1.0,1.0,4.0,2.0,16210820.0,22,01,01,01,99
2022,2.0,208,01,02,1.0,203.0,1.0,0.0,0.0,0.0,26181923.0,07,27,01,99,99
2022,5.0,511,01,01,1.0,90.0,1.0,1.0,6.0,3.0,29736137.0,22,01,01,01,99
2022,4.0,409,01,01,1.0,214.0,2.0,1.0,12.0,3.0,69125628.0,22,01,01,01,99
2022,4.0,409,01,03,1.0,0.0,0.0,0.0,0.0,0.0,2962687.0,88,01,88,99,99
2022,2.0,213,01,01,1.0,188.0,1.0,1.0,8.0,3.0,50782987.0,07,08,01,01,99
2022,6.0,605,01,02,1.0,50.0,1.0,0.0,0.0,0.0,6907788.0,22,01,88,99,99
2022,3.0,304,01,01,1.0,56.0,1.0,1.0,5.0,2.0,14676721.0,22,08,01,01,99
2022,1.0,105,01,02,1.0,76.0,1.0,0.0,0.0,0.0,23132054.0,07,08,01,99,99
2022,6.0,611,01,01,1.0,80.0,1.0,1.0,6.0,3.0,23330762.0,07,01,01,01,99
2022,3.0,304,01,01,1.0,74.0,1.0,1.0,6.0,3.0,18603636.0,07,08,01,01,99
2022,1.0,108,01,01,1.0,42.0,1.0,1.0,4.0,2.0,15706143.0,22,01,01,01,99
2022,3.0,303,01,02,1.0,190.0,2.0,0.0,0.0,0.0,80759490.0,22,01,01,99,99
2022,3.0,303,01,03,1.0,0.0,0.0,0.0,0.0,0.0,3844879.0,88,01,88,99,99
2022,3.0,303,01,03,1.0,0.0,1.0,0.0,0.0,0.0,1278142.0,08,15,88,99,99
2022,6.0,610,01,03,1.0,0.0,0.0,0.0,0.0,0.0,6864333.0,88,01,88,99,99
2022,1.0,102,01,03,1.0,0.0,0.0,0.0,0.0,0.0,4931925.0,88,01,88,99,99
2022,2.0,206,01,03,1.0,0.0,0.0,0.0,0.0,0.0,708471.0,88,01,88,99,99
2022,2.0,201,01,01,2.0,341.0,1.0,2.0,16.0,6.0,108926432.0,22,01,01,01,99
2022,2.0,201,01,03,1.0,0.0,1.0,0.0,0.0,0.0,6012282.0,08,88,88,99,99
2022,1.0,108,02,01,1.0,57.0,1.0,0.0,0.0,0.0,14096945.0,22,10,01,99,99
2022,2.0,213,01,01,1.0,42.0,1.0,1.0,4.0,2.0,7983188.0,07,01,01,01,06
2022,2.0,215,01,01,1.0,51.0,1.0,1.0,4.0,2.0,10509169.0,07,08,01,01,06
2022,2.0,202,01,01,1.0,129.0,2.0,1.0,7.0,3.0,34989395.0,07,01,01,01,99
2022,2.0,202,01,03,1.0,0.0,0.0,0.0,0.0,0.0,851056.0,88,01,88,99,99
2022,3.0,305,01,03,1.0,0.0,0.0,0.0,0.0,0.0,856994.0,88,01,88,99,99
2022,6.0,611,01,01,1.0,65.0,1.0,1.0,6.0,3.0,17429101.0,22,08,01,01,99
2022,6.0,605,01,03,1.0,0.0,0.0,0.0,0.0,0.0,1092571.0,88,01,88,99,99
2022,6.0,605,01,03,1.0,0.0,1.0,0.0,0.0,0.0,5904651.0,08,88,88,99,99
2022,5.0,506,01,01,1.0,43.0,1.0,1.0,4.0,2.0,7697215.0,07,08,01,01,06
2022,7.0,702,01,01,1.0,95.0,1.0,1.0,6.0,3.0,21584120.0,22,01,01,01,06
2022,6.0,601,01,01,1.0,43.0,1.0,1.0,4.0,2.0,7849113.0,07,08,01,01,06
2022,1.0,104,02,01,1.0,69.0,1.0,0.0,0.0,0.0,19397662.0,22,27,01,99,99
2022,3.0,305,01,03,1.0,0.0,0.0,0.0,0.0,0.0,1699677.0,88,01,88,99,99
2022,2.0,212,01,01,1.0,118.0,1.0,1.0,6.0,3.0,41901054.0,22,01,01,01,99
2022,6.0,607,03,01,1.0,0.0,0.0,0.0,0.0,0.0,20719912.0,22,01,01,99,99
2022,5.0,508,01,01,1.0,53.0,1.0,1.0,4.0,2.0,11427053.0,07,08,01,01,06
2022,6.0,605,01,01,1.0,43.0,1.0,1.0,4.0,2.0,8416343.0,07,08,01,01,06
2022,6.0,601,01,01,1.0,66.0,1.0,1.0,6.0,3.0,15824414.0,07,08,01,01,99
2022,6.0,611,01,02,1.0,324.0,1.0,0.0,0.0,0.0,54261154.0,07,10,01,99,99
2022,2.0,201,01,01,1.0,186.0,1.0,1.0,8.0,3.0,60545805.0,22,01,01,01,99
2022,3.0,301,03,02,1.0,0.0,0.0,0.0,0.0,0.0,2784010.0,88,27,01,99,99
2022,2.0,206,01,01,1.0,126.0,1.0,1.0,7.0,3.0,36285171.0,22,01,01,01,99
2022,2.0,206,01,03,1.0,0.0,0.0,0.0,0.0,0.0,1774219.0,88,01,88,99,99
2022,4.0,407,01,01,1.0,268.0,2.0,1.0,12.0,3.0,84436888.0,22,01,01,01,99
2022,4.0,407,01,03,1.0,0.0,0.0,0.0,0.0,0.0,9164846.0,88,01,88,99,99
2022,1.0,101,03,01,1.0,0.0,0.0,0.0,0.0,0.0,125126613.0,22,01,01,99,99
2022,1.0,101,01,03,1.0,0.0,0.0,0.0,0.0,0.0,2532299.0,88,01,88,99,99
2022,6.0,604,01,01,1.0,44.0,1.0,1.0,4.0,2.0,13605633.0,07,01,01,01,99
2022,3.0,301,01,01,1.0,72.0,1.0,1.0,6.0,3.0,22269700.0,22,01,01,01,99
2022,1.0,103,03,02,1.0,0.0,0.0,0.0,0.0,0.0,5201594.0,22,01,01,99,99
2022,2.0,202,01,01,1.0,48.0,1.0,1.0,4.0,2.0,14807339.0,07,01,01,01,99
2022,6.0,605,02,02,1.0,89.0,1.0,0.0,0.0,0.0,21931424.0,07,27,01,99,99
2022,6.0,605,03,02,1.0,0.0,0.0,0.0,0.0,0.0,4873436.0,88,88,01,99,99
2022,5.0,502,01,01,1.0,47.0,1.0,1.0,4.0,2.0,11247846.0,07,08,01,01,99
2022,6.0,606,03,01,1.0,0.0,0.0,0.0,0.0,0.0,39191972.0,22,01,01,99,99
2022,7.0,701,01,01,1.0,143.0,1.0,1.0,7.0,3.0,46703407.0,22,01,01,01,99
2022,3.0,301,01,01,1.0,91.0,1.0,1.0,6.0,3.0,26483180.0,22,01,01,01,99
2022,3.0,301,01,03,1.0,0.0,0.0,0.0,0.0,0.0,1678415.0,88,01,88,99,99
2022,5.0,506,02,01,1.0,33.0,1.0,0.0,0.0,0.0,5312966.0,22,10,01,99,99
2022,5.0,506,01,03,1.0,0.0,0.0,0.0,0.0,0.0,1605104.0,88,01,88,99,99
2022,6.0,603,01,01,1.0,74.0,1.0,1.0,6.0,3.0,25653992.0,22,01,01,01,99
2022,4.0,405,01,01,1.0,82.0,1.0,1.0,6.0,3.0,28697094.0,22,01,01,01,99
2022,4.0,405,01,03,1.0,0.0,0.0,0.0,0.0,0.0,1117680.0,88,01,88,99,99
2022,2.0,210,01,01,1.0,42.0,1.0,1.0,4.0,2.0,7534146.0,07,08,01,01,06
2022,7.0,703,01,01,1.0,42.0,1.0,1.0,4.0,2.0,9918288.0,07,08,01,01,99
2022,3.0,305,01,03,1.0,0.0,1.0,0.0,0.0,0.0,7486220.0,08,15,01,99,99
2022,2.0,210,01,01,1.0,44.0,1.0,1.0,4.0,2.0,8329401.0,07,01,01,01,06
2022,5.0,509,03,01,1.0,0.0,0.0,0.0,0.0,0.0,8420474.0,22,01,01,01,06
2022,1.0,119,01,01,1.0,87.0,1.0,1.0,6.0,3.0,28348892.0,22,01,01,01,99
2022,5.0,501,01,01,1.0,43.0,1.0,1.0,4.0,2.0,7620213.0,07,08,01,01,06
2022,6.0,605,01,02,1.0,46.0,1.0,0.0,0.0,0.0,8758558.0,22,01,88,99,99
2022,6.0,610,01,01,1.0,46.0,1.0,1.0,4.0,2.0,13717319.0,22,08,01,01,99
2022,6.0,602,02,01,1.0,65.0,1.0,0.0,0.0,0.0,15434752.0,22,27,01,99,99
2022,3.0,303,01,01,1.0,228.0,2.0,1.0,12.0,3.0,72522564.0,22,01,03,01,99
2022,3.0,303,01,03,1.0,0.0,0.0,0.0,0.0,0.0,5737096.0,88,01,88,99,99
2022,2.0,210,01,03,1.0,0.0,0.0,0.0,0.0,0.0,1819833.0,88,01,88,99,99
2022,2.0,201,02,03,1.0,0.0,1.0,0.0,0.0,0.0,5999812.0,22,15,01,99,99
2022,2.0,216,01,01,1.0,68.0,1.0,1.0,6.0,3.0,14793625.0,22,08,01,01,99
2022,2.0,210,01,01,1.0,52.0,1.0,1.0,4.0,2.0,17187591.0,22,01,01,01,99
2022,6.0,605,01,01,1.0,43.0,1.0,1.0,4.0,2.0,12131277.0,07,08,01,01,99
2022,6.0,605,01,01,1.0,78.0,1.0,1.0,6.0,3.0,13840531.0,07,27,01,01,99
2022,3.0,301,01,01,1.0,107.0,1.0,1.0,6.0,3.0,34442393.0,22,01,01,01,99
2022,3.0,301,01,03,1.0,0.0,0.0,0.0,0.0,0.0,582184.0,88,01,88,99,99
2022,3.0,301,01,01,1.0,108.0,1.0,1.0,6.0,3.0,30229251.0,22,01,01,01,99
2022,3.0,301,01,03,1.0,0.0,0.0,0.0,0.0,0.0,568555.0,88,01,88,99,99
2022,1.0,119,01,01,1.0,87.0,1.0,1.0,6.0,3.0,17765358.0,22,01,01,01,06
2022,6.0,601,01,01,1.0,43.0,1.0,1.0,4.0,2.0,7849113.0,07,08,01,01,06
2022,2.0,201,01,03,1.0,0.0,0.0,0.0,0.0,0.0,730227.0,88,01,88,99,99
2022,2.0,210,01,01,1.0,81.0,1.0,1.0,6.0,3.0,20356265.0,07,01,01,01,99
2022,6.0,611,01,01,1.0,94.0,1.0,1.0,6.0,3.0,29892603.0,22,01,01,01,99
2022,3.0,307,01,01,1.0,182.0,2.0,1.0,8.0,3.0,55541151.0,22,01,01,01,99
2022,3.0,307,01,03,1.0,0.0,0.0,0.0,0.0,0.0,1359922.0,88,01,88,99,99
2022,2.0,210,01,01,1.0,44.0,1.0,1.0,4.0,2.0,7589556.0,07,01,01,01,06
2022,6.0,608,01,01,1.0,58.0,1.0,1.0,5.0,2.0,16739187.0,07,08,01,01,99
2022,2.0,213,01,01,1.0,42.0,1.0,1.0,4.0,2.0,7535746.0,07,08,01,01,06
2022,3.0,302,01,01,1.0,42.0,1.0,1.0,4.0,2.0,7612046.0,07,08,01,01,06
2022,6.0,603,01,01,1.0,57.0,1.0,1.0,5.0,2.0,10131615.0,07,08,01,01,06
2022,1.0,119,01,01,1.0,43.0,1.0,1.0,4.0,2.0,8913156.0,07,08,01,01,06
2022,2.0,210,01,01,1.0,60.0,1.0,1.0,6.0,3.0,16879400.0,22,08,01,01,99
2022,3.0,301,01,01,1.0,97.0,2.0,1.0,6.0,3.0,36638917.0,22,01,01,01,99
2022,2.0,202,01,01,1.0,55.0,1.0,1.0,5.0,2.0,18530352.0,22,01,01,01,99
2022,6.0,603,01,03,1.0,0.0,1.0,0.0,0.0,0.0,6700131.0,07,08,01,99,99
2022,7.0,702,03,02,1.0,0.0,0.0,0.0,0.0,0.0,15450284.0,22,01,01,99,99
2022,2.0,210,01,02,1.0,158.0,1.0,0.0,0.0,0.0,33906247.0,07,08,01,99,99
2022,6.0,602,01,01,1.0,78.0,1.0,1.0,6.0,3.0,21379737.0,22,01,01,01,99
2022,2.0,206,01,01,1.0,58.0,1.0,1.0,5.0,2.0,20797780.0,22,01,01,01,99
2022,6.0,602,01,01,1.0,42.0,1.0,1.0,4.0,2.0,7459446.0,07,08,01,01,06
2022,4.0,405,01,01,1.0,120.0,1.0,1.0,7.0,3.0,37291669.0,22,01,01,01,99
2022,6.0,601,01,01,1.0,122.0,2.0,1.0,7.0,3.0,47120138.0,22,01,01,01,99
2022,2.0,202,01,01,1.0,41.0,1.0,1.0,4.0,2.0,7839147.0,07,01,01,01,06
2022,2.0,201,01,01,1.0,198.0,2.0,1.0,8.0,3.0,53810868.0,22,01,01,01,99
2022,3.0,304,02,01,1.0,56.0,1.0,0.0,0.0,0.0,16561118.0,22,27,01,99,99
2022,3.0,302,01,01,1.0,235.0,2.0,1.0,12.0,3.0,80003400.0,22,01,01,01,99
2022,4.0,405,02,01,1.0,24.0,1.0,0.0,0.0,0.0,6163470.0,22,27,01,99,99
2022,3.0,301,01,01,1.0,162.0,2.0,1.0,8.0,3.0,51893737.0,22,01,01,01,99
2022,3.0,303,01,01,1.0,153.0,2.0,1.0,8.0,3.0,47841567.0,22,01,01,01,99
2022,3.0,303,01,03,1.0,0.0,0.0,0.0,0.0,0.0,1018695.0,88,01,88,99,99
2022,2.0,205,01,03,1.0,0.0,0.0,0.0,0.0,0.0,31088432.0,88,01,88,99,99
2022,3.0,307,01,01,1.0,127.0,1.0,1.0,7.0,3.0,40921124.0,22,01,01,01,99
2022,3.0,307,01,03,1.0,0.0,0.0,0.0,0.0,0.0,1041905.0,88,01,88,99,99
2022,4.0,401,01,01,1.0,160.0,2.0,1.0,8.0,3.0,55268455.0,22,01,03,01,99
2022,4.0,401,01,03,1.0,0.0,0.0,0.0,0.0,0.0,1055763.0,88,01,88,99,99
2022,6.0,609,01,01,1.0,58.0,1.0,1.0,5.0,2.0,15509558.0,07,08,01,01,99
2022,1.0,101,04,02,1.0,0.0,0.0,0.0,0.0,0.0,715394.0,88,88,88,99,99
2022,1.0,118,01,01,1.0,203.0,2.0,1.0,12.0,3.0,61881194.0,22,01,01,01,99
2022,1.0,118,01,03,1.0,0.0,0.0,0.0,0.0,0.0,1348642.0,88,01,88,99,99
2022,2.0,202,02,01,1.0,23.0,1.0,0.0,0.0,0.0,5638844.0,22,01,01,99,99
2022,2.0,207,01,01,1.0,50.0,1.0,1.0,4.0,2.0,14230860.0,07,01,01,01,99
2022,1.0,103,01,01,1.0,44.0,1.0,1.0,4.0,2.0,8026429.0,07,08,01,01,06
2022,3.0,301,01,01,1.0,98.0,1.0,1.0,6.0,3.0,31739399.0,22,01,01,01,99
2022,3.0,301,01,03,1.0,0.0,0.0,0.0,0.0,0.0,1225451.0,88,01,88,99,99
2022,3.0,301,01,01,1.0,99.0,1.0,1.0,6.0,3.0,31583949.0,22,01,01,01,99
2022,3.0,301,01,03,1.0,0.0,0.0,0.0,0.0,0.0,1225395.0,88,01,88,99,99
2022,3.0,303,01,01,1.0,151.0,2.0,1.0,8.0,3.0,47510989.0,22,01,01,01,99
2022,3.0,303,01,03,1.0,0.0,0.0,0.0,0.0,0.0,1017332.0,88,01,88,99,99
2022,1.0,119,01,02,1.0,68.0,1.0,0.0,0.0,0.0,15655014.0,07,08,01,99,99
2022,1.0,112,01,01,1.0,75.0,1.0,1.0,6.0,3.0,14078613.0,07,01,01,01,06
2022,3.0,302,03,01,1.0,0.0,0.0,0.0,0.0,0.0,14142630.0,22,01,01,99,99
2022,2.0,202,01,01,1.0,97.0,1.0,1.0,6.0,3.0,30947342.0,22,01,01,01,99
2022,2.0,210,01,01,1.0,137.0,1.0,1.0,7.0,3.0,37919388.0,07,01,01,01,99
2022,7.0,706,01,01,1.0,52.0,1.0,1.0,4.0,2.0,9617753.0,07,01,01,01,06
2022,7.0,702,01,01,1.0,42.0,1.0,1.0,4.0,2.0,7904188.0,07,01,01,01,06
2022,1.0,119,01,01,1.0,45.0,1.0,1.0,4.0,2.0,8505298.0,07,08,01,01,06
2022,5.0,511,01,01,1.0,53.0,1.0,1.0,4.0,2.0,16051246.0,07,01,01,01,99
2022,7.0,702,01,01,1.0,42.0,1.0,1.0,4.0,2.0,7904188.0,07,01,01,01,06
2022,7.0,701,01,01,1.0,44.0,1.0,1.0,4.0,2.0,7589556.0,07,01,01,01,06
2022,2.0,213,01,01,1.0,42.0,1.0,1.0,4.0,2.0,7983188.0,07,01,01,01,06
2022,2.0,201,01,01,1.0,44.0,1.0,1.0,4.0,2.0,7589556.0,07,01,01,01,06
2022,7.0,703,01,01,1.0,42.0,1.0,1.0,4.0,2.0,7535746.0,07,08,01,01,06
2022,3.0,303,01,01,1.0,193.0,2.0,1.0,8.0,3.0,56560328.0,22,01,01,01,99
2022,3.0,303,01,03,1.0,0.0,0.0,0.0,0.0,0.0,1087741.0,88,01,88,99,99
2022,2.0,213,01,01,1.0,48.0,1.0,1.0,4.0,2.0,9048197.0,07,01,01,01,06
2022,1.0,110,02,01,1.0,57.0,1.0,0.0,0.0,0.0,17820898.0,22,27,01,99,99
2022,1.0,110,03,01,1.0,0.0,0.0,0.0,0.0,0.0,37524538.0,22,01,01,99,99
2022,3.0,303,01,01,1.0,148.0,2.0,1.0,7.0,3.0,45739426.0,22,01,01,01,99
2022,3.0,303,01,03,1.0,0.0,0.0,0.0,0.0,0.0,1017824.0,88,01,88,99,99
2022,2.0,207,01,01,1.0,134.0,1.0,1.0,7.0,3.0,24465928.0,07,01,01,01,06
2022,6.0,610,01,01,1.0,43.0,1.0,1.0,4.0,2.0,8545121.0,07,08,01,01,06
2022,2.0,215,01,01,1.0,67.0,1.0,1.0,6.0,3.0,17615446.0,07,08,01,01,99
2022,1.0,109,01,01,1.0,114.0,2.0,1.0,6.0,3.0,44079368.0,22,01,01,01,99
2022,1.0,109,01,03,1.0,0.0,0.0,0.0,0.0,0.0,604207.0,88,01,88,99,99
2022,3.0,301,01,01,1.0,223.0,2.0,1.0,12.0,3.0,60278328.0,22,01,01,01,99
2022,6.0,602,01,01,1.0,165.0,1.0,1.0,8.0,3.0,43666950.0,22,01,03,01,99
2022,6.0,602,01,03,1.0,0.0,0.0,0.0,0.0,0.0,2102754.0,88,01,88,99,99
2022,6.0,602,01,03,1.0,0.0,1.0,0.0,0.0,0.0,4500744.0,08,15,88,99,99
2022,6.0,601,01,01,1.0,112.0,1.0,1.0,6.0,3.0,41149330.0,22,01,01,01,99
2022,6.0,602,02,01,1.0,65.0,1.0,0.0,0.0,0.0,9856878.0,22,01,01,99,99
2022,2.0,205,01,01,1.0,112.0,1.0,1.0,6.0,3.0,37228076.0,22,01,01,01,99
